Data from QEPB03971_15-56-02-737.txt Node
Date: Thu Dec 12 15:56:02 CET 2024
User: asdfg
Spectrometer: QEPB0397
Trigger mode: 0
Integration Time (sec): 1,000000E-1
Scans to average: 1
Electric dark correction enabled: true
Nonlinearity correction enabled: false
Boxcar width: 0
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 1044
>>>>>Begin Spectral Data<<<<<
198,666	43,75
199,473	43,75
200,28	47,75
201,087	41,75
201,893	48,75
202,7	48,75
203,507	42,75
204,313	46,75
205,119	42,75
205,926	43,75
206,732	47,75
207,538	40,75
208,344	39,75
209,15	46,75
209,956	39,75
210,762	45,75
211,567	48,75
212,373	38,75
213,179	51,75
213,984	51,75
214,789	39,75
215,595	41,75
216,4	42,75
217,205	44,75
218,01	44,75
218,816	41,75
219,621	44,75
220,425	48,75
221,23	38,75
222,035	43,75
222,84	45,75
223,644	46,75
224,449	44,75
225,253	45,75
226,058	39,75
226,862	45,75
227,666	44,75
228,47	48,75
229,274	43,75
230,078	40,75
230,882	41,75
231,686	44,75
232,49	44,75
233,294	45,75
234,097	53,75
234,901	41,75
235,704	46,75
236,508	48,75
237,311	62,75
238,114	45,75
238,917	44,75
239,721	42,75
240,524	42,75
241,326	53,75
242,129	42,75
242,932	48,75
243,735	48,75
244,537	46,75
245,34	48,75
246,143	45,75
246,945	44,75
247,747	53,75
248,55	51,75
249,352	47,75
250,154	48,75
250,956	42,75
251,758	39,75
252,56	47,75
253,361	49,75
254,163	41,75
254,965	44,75
255,766	45,75
256,568	41,75
257,369	44,75
258,171	41,75
258,972	42,75
259,773	46,75
260,574	43,75
261,375	43,75
262,176	44,75
262,977	40,75
263,778	44,75
264,579	43,75
265,379	40,75
266,18	44,75
266,98	45,75
267,781	48,75
268,581	41,75
269,381	46,75
270,182	44,75
270,982	47,75
271,782	46,75
272,582	40,75
273,382	46,75
274,182	44,75
274,981	47,75
275,781	50,75
276,581	41,75
277,38	42,75
278,179	42,75
278,979	44,75
279,778	42,75
280,577	43,75
281,376	45,75
282,176	45,75
282,975	41,75
283,773	40,75
284,572	42,75
285,371	49,75
286,17	46,75
286,968	41,75
287,767	44,75
288,565	42,75
289,364	45,75
290,162	40,75
290,96	43,75
291,758	46,75
292,556	39,75
293,354	39,75
294,152	46,75
294,95	42,75
295,748	47,75
296,545	45,75
297,343	82,75
298,141	44,75
298,938	50,75
299,735	45,75
