Data from QEPB03971_15-47-52-077.txt Node
Date: Thu Dec 12 15:47:52 CET 2024
User: asdfg
Spectrometer: QEPB0397
Trigger mode: 0
Integration Time (sec): 1,000000E-1
Scans to average: 1
Electric dark correction enabled: true
Nonlinearity correction enabled: false
Boxcar width: 0
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 1044
>>>>>Begin Spectral Data<<<<<
198,666	40,62
199,473	42,62
200,28	41,62
201,087	39,62
201,893	43,62
202,7	40,62
203,507	43,62
204,313	44,62
205,119	40,62
205,926	47,62
206,732	41,62
207,538	40,62
208,344	39,62
209,15	42,62
209,956	37,62
210,762	40,62
211,567	43,62
212,373	40,62
213,179	46,62
213,984	45,62
214,789	43,62
215,595	43,62
216,4	41,62
217,205	44,62
218,01	43,62
218,816	45,62
219,621	41,62
220,425	45,62
221,23	41,62
222,035	42,62
222,84	38,62
223,644	42,62
224,449	40,62
225,253	38,62
226,058	43,62
226,862	47,62
227,666	45,62
228,47	45,62
229,274	41,62
230,078	43,62
230,882	39,62
231,686	40,62
232,49	42,62
233,294	42,62
234,097	46,62
234,901	41,62
235,704	42,62
236,508	45,62
237,311	51,62
238,114	42,62
238,917	37,62
239,721	42,62
240,524	42,62
241,326	53,62
242,129	38,62
242,932	45,62
243,735	45,62
244,537	44,62
245,34	42,62
246,143	43,62
246,945	45,62
247,747	44,62
248,55	45,62
249,352	44,62
250,154	44,62
250,956	44,62
251,758	36,62
252,56	44,62
253,361	42,62
254,163	53,62
254,965	39,62
255,766	47,62
256,568	41,62
257,369	44,62
258,171	41,62
258,972	48,62
259,773	41,62
260,574	43,62
261,375	42,62
262,176	42,62
262,977	37,62
263,778	40,62
264,579	37,62
265,379	46,62
266,18	41,62
266,98	45,62
267,781	40,62
268,581	44,62
269,381	40,62
270,182	39,62
270,982	41,62
271,782	42,62
272,582	32,62
273,382	46,62
274,182	40,62
274,981	46,62
275,781	46,62
276,581	42,62
277,38	40,62
278,179	40,62
278,979	42,62
279,778	43,62
280,577	44,62
281,376	48,62
282,176	47,62
282,975	40,62
283,773	39,62
284,572	42,62
285,371	45,62
286,17	46,62
286,968	43,62
287,767	44,62
288,565	41,62
289,364	43,62
290,162	38,62
290,96	42,62
291,758	38,62
292,556	41,62
293,354	37,62
294,152	41,62
294,95	39,62
295,748	48,62
296,545	44,62
297,343	68,62
298,141	45,62
298,938	45,62
299,735	47,62
300,533	43,62
301,33	47,62
302,127	47,62
302,924	38,62
303,721	45,62
304,518	42,62
305,315	47,62
306,112	41,62
306,908	45,62
307,705	45,62
308,501	42,62
309,298	42,62
310,094	40,62
310,891	31,62
311,687	43,62
312,483	46,62
313,279	43,62
314,075	46,62
314,871	40,62
315,667	39,62
316,462	47,62
317,258	39,62
318,054	42,62
318,849	44,62
319,645	43,62
320,44	41,62
321,235	42,62
322,031	40,62
322,826	48,62
323,621	43,62
324,416	40,62
325,211	40,62
326,006	46,62
326,8	46,62
327,595	43,62
328,39	41,62
329,184	44,62
329,979	45,62
330,773	48,62
331,567	41,62
332,362	40,62
333,156	44,62
333,95	38,62
334,744	45,62
335,538	40,62
336,331	43,62
337,125	47,62
337,919	49,62
338,712	40,62
339,506	44,62
340,299	39,62
341,093	38,62
341,886	41,62
342,679	37,62
343,472	45,62
344,266	46,62
345,059	39,62
345,851	47,62
346,644	40,62
347,437	42,62
348,23	47,62
349,022	44,62
349,815	45,62
350,607	42,62
351,4	38,62
352,192	41,62
352,984	44,62
353,776	38,62
354,568	47,62
355,36	48,62
356,152	40,62
356,944	42,62
357,736	46,62
358,527	42,62
359,319	50,62
360,111	44,62
360,902	38,62
361,693	41,62
362,485	42,62
363,276	37,62
364,067	42,62
364,858	41,62
365,649	42,62
366,44	39,62
367,231	37,62
368,021	44,62
368,812	38,62
369,603	38,62
370,393	41,62
371,184	40,62
371,974	41,62
372,764	43,62
373,554	41,62
374,345	39,62
375,135	43,62
375,925	38,62
376,714	39,62
377,504	37,62
378,294	37,62
379,084	43,62
379,873	45,62
380,663	41,62
381,452	45,62
382,242	43,62
383,031	35,62
383,82	35,62
384,609	43,62
385,398	40,62
386,187	44,62
386,976	41,62
387,765	37,62
388,553	44,62
389,342	43,62
390,131	43,62
390,919	44,62
391,708	46,62
392,496	45,62
393,284	47,62
394,072	38,62
394,86	40,62
395,648	38,62
396,436	41,62
397,224	49,62
398,012	42,62
398,8	39,62
399,587	46,62
400,375	40,62
401,162	42,62
401,95	41,62
402,737	37,62
403,524	43,62
404,312	44,62
405,099	42,62
405,886	34,62
406,673	42,62
407,459	41,62
408,246	46,62
409,033	37,62
409,819	41,62
410,606	36,62
411,392	39,62
412,179	36,62
412,965	41,62
413,751	43,62
414,538	47,62
415,324	46,62
416,11	46,62
416,895	40,62
417,681	45,62
418,467	41,62
419,253	44,62
420,038	48,62
420,824	43,62
421,609	39,62
422,395	39,62
423,18	40,62
423,965	45,62
424,75	45,62
425,535	43,62
426,32	43,62
427,105	45,62
427,89	46,62
428,675	47,62
429,459	42,62
430,244	46,62
