Data from QEPB03971_15-54-09-246.txt Node
Date: Thu Dec 12 15:54:09 CET 2024
User: asdfg
Spectrometer: QEPB0397
Trigger mode: 0
Integration Time (sec): 1,000000E-1
Scans to average: 1
Electric dark correction enabled: true
Nonlinearity correction enabled: false
Boxcar width: 0
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 1044
>>>>>Begin Spectral Data<<<<<
198,666	39,62
199,473	40,62
200,28	44,62
201,087	40,62
201,893	47,62
202,7	44,62
203,507	43,62
204,313	50,62
205,119	43,62
205,926	42,62
206,732	40,62
207,538	40,62
208,344	40,62
209,15	49,62
209,956	41,62
210,762	44,62
211,567	46,62
212,373	41,62
213,179	49,62
213,984	50,62
214,789	42,62
215,595	44,62
216,4	44,62
217,205	47,62
218,01	44,62
218,816	44,62
219,621	43,62
220,425	50,62
221,23	39,62
222,035	44,62
222,84	41,62
223,644	43,62
224,449	45,62
225,253	47,62
226,058	40,62
226,862	44,62
227,666	46,62
228,47	48,62
229,274	43,62
230,078	43,62
230,882	46,62
231,686	49,62
232,49	43,62
233,294	39,62
234,097	49,62
234,901	37,62
235,704	47,62
236,508	51,62
237,311	57,62
238,114	45,62
238,917	45,62
239,721	42,62
240,524	40,62
241,326	57,62
242,129	41,62
242,932	54,62
243,735	45,62
244,537	50,62
245,34	43,62
246,143	46,62
246,945	43,62
247,747	44,62
248,55	48,62
249,352	45,62
250,154	48,62
250,956	44,62
251,758	38,62
252,56	42,62
253,361	47,62
254,163	50,62
254,965	40,62
255,766	45,62
256,568	43,62
257,369	51,62
258,171	41,62
258,972	42,62
259,773	44,62
260,574	48,62
261,375	49,62
262,176	45,62
262,977	38,62
263,778	42,62
264,579	43,62
265,379	42,62
266,18	38,62
266,98	45,62
267,781	44,62
268,581	42,62
269,381	42,62
270,182	43,62
270,982	44,62
271,782	49,62
272,582	40,62
273,382	47,62
274,182	41,62
274,981	44,62
275,781	48,62
276,581	42,62
277,38	41,62
278,179	42,62
278,979	44,62
279,778	43,62
280,577	45,62
281,376	44,62
282,176	47,62
282,975	43,62
283,773	48,62
284,572	43,62
285,371	46,62
286,17	44,62
286,968	41,62
287,767	45,62
288,565	44,62
289,364	43,62
290,162	42,62
290,96	42,62
291,758	41,62
292,556	41,62
293,354	41,62
294,152	42,62
294,95	41,62
295,748	46,62
296,545	43,62
297,343	83,62
298,141	44,62
298,938	46,62
299,735	46,62
300,533	49,62
