Data from QEPB03971_15-44-45-993.txt Node
Date: Thu Dec 12 15:44:45 CET 2024
User: asdfg
Spectrometer: QEPB0397
Trigger mode: 0
Integration Time (sec): 1,000000E-1
Scans to average: 1
Electric dark correction enabled: true
Nonlinearity correction enabled: false
Boxcar width: 0
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 1044
>>>>>Begin Spectral Data<<<<<
198,666	36,38
199,473	41,38
200,28	43,38
201,087	41,38
201,893	40,38
202,7	41,38
203,507	41,38
204,313	39,38
205,119	33,38
205,926	39,38
206,732	40,38
207,538	34,38
208,344	38,38
209,15	42,38
209,956	41,38
210,762	40,38
211,567	38,38
212,373	36,38
213,179	47,38
213,984	47,38
214,789	41,38
215,595	41,38
216,4	40,38
217,205	41,38
218,01	41,38
218,816	42,38
219,621	42,38
220,425	44,38
221,23	37,38
222,035	39,38
222,84	36,38
223,644	42,38
224,449	44,38
225,253	44,38
226,058	40,38
226,862	44,38
227,666	38,38
228,47	44,38
229,274	39,38
230,078	39,38
230,882	42,38
231,686	41,38
232,49	43,38
233,294	41,38
234,097	46,38
234,901	35,38
235,704	41,38
236,508	41,38
237,311	57,38
238,114	42,38
238,917	40,38
239,721	43,38
240,524	38,38
241,326	50,38
242,129	38,38
242,932	46,38
243,735	44,38
244,537	43,38
245,34	41,38
246,143	42,38
246,945	41,38
247,747	43,38
248,55	45,38
249,352	43,38
250,154	41,38
250,956	40,38
251,758	37,38
252,56	40,38
253,361	43,38
254,163	51,38
254,965	37,38
255,766	39,38
256,568	41,38
257,369	41,38
258,171	38,38
258,972	40,38
259,773	42,38
260,574	43,38
261,375	41,38
262,176	40,38
262,977	41,38
263,778	42,38
264,579	39,38
265,379	41,38
266,18	42,38
266,98	40,38
267,781	43,38
268,581	39,38
269,381	40,38
270,182	39,38
270,982	39,38
271,782	42,38
272,582	42,38
273,382	43,38
274,182	40,38
274,981	43,38
275,781	48,38
276,581	39,38
277,38	38,38
278,179	38,38
278,979	41,38
279,778	41,38
280,577	40,38
281,376	40,38
282,176	40,38
282,975	38,38
283,773	43,38
284,572	41,38
285,371	41,38
286,17	40,38
286,968	38,38
287,767	41,38
288,565	38,38
289,364	41,38
290,162	40,38
290,96	41,38
291,758	45,38
292,556	36,38
293,354	37,38
294,152	39,38
294,95	42,38
295,748	46,38
296,545	38,38
297,343	79,38
298,141	46,38
298,938	41,38
299,735	41,38
300,533	44,38
301,33	41,38
302,127	42,38
302,924	41,38
303,721	39,38
304,518	37,38
305,315	46,38
306,112	44,38
306,908	44,38
307,705	46,38
308,501	41,38
309,298	41,38
310,094	39,38
310,891	36,38
311,687	44,38
312,483	39,38
313,279	38,38
314,075	46,38
314,871	37,38
315,667	40,38
316,462	43,38
317,258	41,38
318,054	37,38
318,849	42,38
319,645	40,38
320,44	36,38
321,235	40,38
322,031	38,38
322,826	46,38
323,621	40,38
324,416	40,38
325,211	44,38
326,006	45,38
326,8	44,38
327,595	43,38
328,39	43,38
329,184	38,38
329,979	42,38
330,773	39,38
331,567	37,38
332,362	39,38
333,156	45,38
333,95	39,38
334,744	43,38
335,538	43,38
336,331	42,38
337,125	45,38
337,919	43,38
338,712	41,38
339,506	40,38
340,299	36,38
341,093	38,38
341,886	35,38
342,679	36,38
343,472	43,38
344,266	41,38
345,059	42,38
345,851	42,38
346,644	37,38
347,437	39,38
348,23	41,38
349,022	37,38
349,815	42,38
350,607	44,38
351,4	36,38
352,192	39,38
352,984	42,38
353,776	41,38
354,568	41,38
355,36	47,38
356,152	42,38
356,944	39,38
357,736	44,38
358,527	39,38
359,319	45,38
360,111	40,38
360,902	42,38
361,693	44,38
362,485	36,38
363,276	38,38
364,067	38,38
364,858	41,38
365,649	41,38
366,44	36,38
367,231	38,38
368,021	43,38
368,812	34,38
369,603	41,38
370,393	40,38
371,184	42,38
371,974	43,38
372,764	46,38
373,554	42,38
374,345	41,38
375,135	38,38
375,925	41,38
376,714	38,38
377,504	34,38
378,294	38,38
379,084	42,38
379,873	39,38
380,663	35,38
381,452	43,38
382,242	40,38
383,031	37,38
383,82	37,38
384,609	41,38
385,398	38,38
386,187	38,38
386,976	42,38
387,765	37,38
388,553	39,38
389,342	34,38
390,131	46,38
390,919	41,38
391,708	44,38
392,496	39,38
393,284	42,38
394,072	35,38
394,86	33,38
395,648	37,38
396,436	40,38
397,224	48,38
398,012	35,38
398,8	37,38
399,587	43,38
400,375	36,38
401,162	39,38
401,95	39,38
402,737	36,38
403,524	40,38
404,312	39,38
405,099	39,38
405,886	32,38
406,673	37,38
407,459	41,38
408,246	42,38
409,033	41,38
409,819	40,38
410,606	36,38
411,392	34,38
412,179	38,38
412,965	40,38
413,751	41,38
414,538	44,38
415,324	42,38
416,11	42,38
416,895	42,38
417,681	40,38
418,467	39,38
419,253	42,38
420,038	42,38
420,824	44,38
421,609	43,38
422,395	40,38
423,18	38,38
423,965	40,38
424,75	41,38
425,535	40,38
426,32	45,38
427,105	40,38
427,89	47,38
428,675	41,38
429,459	41,38
430,244	46,38
431,029	36,38
431,813	40,38
432,597	41,38
433,382	37,38
434,166	42,38
434,95	33,38
435,734	39,38
436,518	44,38
437,302	35,38
438,086	32,38
438,869	41,38
439,653	39,38
440,436	42,38
441,22	39,38
442,003	38,38
442,787	41,38
443,57	46,38
444,353	41,38
445,136	41,38
445,919	39,38
446,702	37,38
447,485	38,38
448,268	44,38
449,05	40,38
449,833	41,38
450,616	39,38
451,398	40,38
452,18	43,38
