Data from QEPB03971_15-50-30-464.txt Node
Date: Thu Dec 12 15:50:30 CET 2024
User: asdfg
Spectrometer: QEPB0397
Trigger mode: 0
Integration Time (sec): 1,000000E-1
Scans to average: 1
Electric dark correction enabled: true
Nonlinearity correction enabled: false
Boxcar width: 0
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 1044
>>>>>Begin Spectral Data<<<<<
198,666	41,12
199,473	43,12
200,28	49,12
201,087	40,12
201,893	43,12
202,7	46,12
203,507	46,12
204,313	43,12
205,119	39,12
205,926	46,12
206,732	45,12
207,538	44,12
208,344	38,12
209,15	46,12
209,956	43,12
210,762	44,12
211,567	45,12
212,373	42,12
213,179	52,12
213,984	48,12
214,789	45,12
215,595	40,12
216,4	46,12
217,205	42,12
218,01	42,12
218,816	46,12
219,621	41,12
220,425	45,12
221,23	43,12
222,035	42,12
222,84	42,12
223,644	47,12
224,449	41,12
225,253	44,12
226,058	44,12
226,862	45,12
227,666	45,12
228,47	49,12
229,274	43,12
230,078	42,12
230,882	43,12
231,686	43,12
232,49	43,12
233,294	43,12
234,097	44,12
234,901	41,12
235,704	44,12
236,508	49,12
237,311	55,12
238,114	46,12
238,917	43,12
239,721	46,12
240,524	40,12
241,326	50,12
242,129	44,12
242,932	49,12
243,735	51,12
244,537	49,12
245,34	43,12
246,143	47,12
246,945	42,12
247,747	48,12
248,55	48,12
249,352	46,12
250,154	46,12
250,956	46,12
251,758	39,12
252,56	47,12
253,361	47,12
254,163	55,12
254,965	48,12
255,766	45,12
256,568	43,12
257,369	44,12
258,171	41,12
258,972	45,12
259,773	45,12
260,574	46,12
261,375	42,12
262,176	43,12
262,977	43,12
263,778	47,12
264,579	41,12
265,379	41,12
266,18	42,12
266,98	49,12
267,781	43,12
268,581	43,12
269,381	43,12
270,182	44,12
270,982	47,12
271,782	46,12
272,582	45,12
273,382	52,12
274,182	44,12
274,981	45,12
275,781	47,12
276,581	42,12
277,38	44,12
278,179	42,12
278,979	43,12
279,778	45,12
280,577	47,12
281,376	43,12
282,176	48,12
282,975	42,12
283,773	40,12
284,572	41,12
285,371	47,12
286,17	45,12
286,968	45,12
287,767	47,12
288,565	39,12
289,364	49,12
290,162	39,12
290,96	43,12
291,758	46,12
292,556	41,12
293,354	38,12
294,152	43,12
294,95	42,12
295,748	49,12
296,545	44,12
297,343	88,12
298,141	45,12
298,938	46,12
299,735	46,12
300,533	49,12
301,33	47,12
302,127	49,12
302,924	38,12
303,721	44,12
304,518	43,12
305,315	47,12
306,112	46,12
306,908	42,12
307,705	49,12
308,501	43,12
309,298	44,12
310,094	46,12
310,891	35,12
311,687	47,12
312,483	44,12
313,279	47,12
314,075	50,12
314,871	43,12
315,667	44,12
316,462	46,12
317,258	45,12
318,054	41,12
318,849	46,12
319,645	51,12
320,44	37,12
321,235	46,12
322,031	43,12
322,826	47,12
323,621	43,12
324,416	43,12
325,211	41,12
326,006	52,12
326,8	46,12
327,595	43,12
328,39	45,12
329,184	46,12
329,979	51,12
330,773	46,12
331,567	41,12
332,362	39,12
333,156	50,12
333,95	42,12
334,744	44,12
335,538	43,12
336,331	44,12
337,125	48,12
337,919	47,12
338,712	44,12
339,506	44,12
340,299	47,12
341,093	38,12
341,886	45,12
342,679	43,12
343,472	43,12
344,266	47,12
345,059	44,12
345,851	42,12
346,644	42,12
347,437	41,12
348,23	48,12
349,022	45,12
349,815	47,12
350,607	46,12
351,4	40,12
352,192	43,12
352,984	44,12
353,776	49,12
354,568	48,12
355,36	55,12
356,152	46,12
356,944	42,12
357,736	48,12
358,527	45,12
359,319	48,12
360,111	45,12
360,902	45,12
361,693	46,12
362,485	47,12
363,276	39,12
364,067	46,12
364,858	47,12
365,649	44,12
366,44	44,12
367,231	44,12
368,021	42,12
368,812	51,12
369,603	45,12
370,393	45,12
371,184	45,12
371,974	43,12
372,764	45,12
373,554	47,12
374,345	40,12
375,135	42,12
375,925	40,12
376,714	39,12
377,504	40,12
378,294	42,12
379,084	46,12
379,873	41,12
380,663	44,12
381,452	47,12
382,242	44,12
383,031	36,12
383,82	38,12
384,609	47,12
385,398	41,12
386,187	47,12
386,976	47,12
387,765	41,12
388,553	44,12
389,342	44,12
390,131	47,12
390,919	43,12
391,708	51,12
392,496	42,12
393,284	43,12
394,072	43,12
394,86	40,12
395,648	40,12
396,436	44,12
397,224	52,12
398,012	42,12
398,8	40,12
399,587	47,12
400,375	44,12
401,162	42,12
