Data from QEPB03971_15-57-06-132.txt Node
Date: Thu Dec 12 15:57:06 CET 2024
User: asdfg
Spectrometer: QEPB0397
Trigger mode: 0
Integration Time (sec): 1,000000E-1
Scans to average: 1
Electric dark correction enabled: true
Nonlinearity correction enabled: false
Boxcar width: 0
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 1044
>>>>>Begin Spectral Data<<<<<
198,666	44,12
199,473	42,12
200,28	52,12
201,087	39,12
201,893	45,12
202,7	51,12
203,507	47,12
204,313	47,12
205,119	41,12
205,926	49,12
206,732	46,12
207,538	40,12
208,344	43,12
209,15	47,12
209,956	43,12
210,762	47,12
211,567	48,12
212,373	41,12
213,179	49,12
213,984	52,12
214,789	46,12
215,595	43,12
216,4	51,12
217,205	49,12
218,01	44,12
218,816	47,12
219,621	45,12
220,425	51,12
221,23	41,12
222,035	43,12
222,84	42,12
223,644	48,12
224,449	49,12
225,253	50,12
226,058	44,12
226,862	47,12
227,666	45,12
228,47	51,12
229,274	48,12
230,078	45,12
230,882	46,12
231,686	47,12
232,49	46,12
233,294	45,12
234,097	48,12
234,901	45,12
235,704	45,12
236,508	55,12
237,311	68,12
238,114	44,12
238,917	47,12
239,721	45,12
240,524	46,12
241,326	56,12
242,129	46,12
242,932	55,12
243,735	50,12
244,537	52,12
245,34	44,12
246,143	46,12
246,945	44,12
247,747	52,12
248,55	50,12
249,352	49,12
250,154	50,12
250,956	48,12
251,758	46,12
252,56	46,12
253,361	48,12
254,163	56,12
254,965	48,12
255,766	47,12
256,568	44,12
257,369	44,12
258,171	46,12
258,972	51,12
259,773	49,12
260,574	52,12
261,375	49,12
262,176	46,12
262,977	45,12
263,778	46,12
264,579	40,12
265,379	45,12
266,18	49,12
266,98	52,12
267,781	48,12
268,581	45,12
269,381	46,12
270,182	48,12
270,982	48,12
271,782	46,12
272,582	42,12
273,382	48,12
274,182	41,12
274,981	46,12
275,781	50,12
276,581	46,12
277,38	45,12
278,179	44,12
278,979	48,12
279,778	46,12
280,577	48,12
281,376	48,12
282,176	48,12
282,975	45,12
283,773	47,12
284,572	47,12
285,371	48,12
286,17	54,12
286,968	42,12
287,767	50,12
288,565	48,12
289,364	45,12
290,162	48,12
290,96	45,12
291,758	46,12
292,556	44,12
293,354	43,12
294,152	47,12
294,95	47,12
295,748	49,12
